Período (mes año),agricultura y ganaderia,agricultura y ganaderia,"Silvicultura, extracción de madera","Silvicultura, extracción de madera",Pesca y actividades relacionadas con la pesca,Pesca y actividades relacionadas con la pesca,Extracción de petróleo crudo y gas natural,Extracción de petróleo crudo y gas natural,Extracción de minerales metalíferos,Extracción de minerales metalíferos,Explotación de otras minas y canteras,Explotación de otras minas y canteras,Alimentos,Alimentos,Tabaco,Tabaco,Productos textiles,Productos textiles,Confecciones,Confecciones,Cuero,Cuero,Madera,Madera,Papel,Papel,Edición,Edición,Productos de petróleo,Productos de petróleo,Productos químicos,Productos químicos,Productos de caucho y plástico,Productos de caucho y plástico,Otros minerales no metálicos,Otros minerales no metálicos,Metales comunes,Metales comunes,Otros productos de metal,Otros productos de metal,Maquinaria y equipo,Maquinaria y equipo,Maquinaria de oficina,Maquinaria de oficina,Aparatos eléctricos,Aparatos eléctricos,Radio y televisión,Radio y televisión,Instrumentos médicos,Instrumentos médicos,Automotores,Automotores,Otros equipo de transporte,Otros equipo de transporte,Muebles,Muebles,Reciclamiento de desperdicios y desechos,Reciclamiento de desperdicios y desechos,"Electricidad, gas y agua","Electricidad, gas y agua","Captación, depuración y distribución de agua","Captación, depuración y distribución de agua",Construcción,Construcción,"Vta. y reparación de vehículos, vta. por menor de combustible","Vta. y reparación de vehículos, vta. por menor de combustible",Comercio al por mayor,Comercio al por mayor,Comercio al por menor,Comercio al por menor,Servicios de hotelería y restaurantes,Servicios de hotelería y restaurantes,Transporte ferroviario y automotor y por tuberías,Transporte ferroviario y automotor y por tuberías,Transporte marítimo y fluvial,Transporte marítimo y fluvial,Transporte aéreo de cargas y de pasajeros,Transporte aéreo de cargas y de pasajeros,"Manipulación de carga, almacenamiento y depósito","Manipulación de carga, almacenamiento y depósito",Correos y telecomunicaciones,Correos y telecomunicaciones,Intermediación financiera y otros servicios financieros,Intermediación financiera y otros servicios financieros,Seguros y AFJP,Seguros y AFJP,Servicios auxiliares a la actividad financiera,Servicios auxiliares a la actividad financiera,Servicios inmobiliarios,Servicios inmobiliarios,Alquiler de equipo de transporte y de maquinaria,Alquiler de equipo de transporte y de maquinaria,Actividades de informática,Actividades de informática,Investigación y desarrollo,Investigación y desarrollo,"Servicios jurídicos, contables y otros servicios a empresas","Servicios jurídicos, contables y otros servicios a empresas",Agencias de empleo temporario,Agencias de empleo temporario,Enseñanza,Enseñanza,Servicios sociales y de salud,Servicios sociales y de salud,Eliminación de desperdicios,Eliminación de desperdicios,Servicios de organizaciones empresariales,Servicios de organizaciones empresariales,"Cinematografía, radio y televisión","Cinematografía, radio y televisión",Servicios n.c.p.,Servicios n.c.p.,sin definir,sin definir
,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones,Mujeres,Varones
jun-01,533.2,545.9,498.6,401.8,810.8,1932.1,3264,3457.2,2442.8,2386.2,1366.4,1156.6,965.5,1322.2,1626.7,2176.4,724.5,985.7,666.6,846.3,785.7,980.6,782.7,649.4,1262.7,1612.2,1581.4,1980.6,2640.7,4035,1959.2,2866,967.4,1231.3,1423.9,1448.9,1757.5,1926.5,916.8,916.3,1160.2,1305.4,1174.7,1567.5,1170.1,1366.7,1653.9,2589.1,1086.3,1354.6,1652.7,1888.5,966.5,1269.4,850.5,837.5,1094,1196.5,1918.2,2522.3,1839.2,2165.4,996.4,724.7,827.3,968.1,1177.1,1369,762.2,924.5,635.7,740.1,962.5,1166.1,1878.2,1950.1,1808,3087.9,1246.7,1341.8,1748.3,2285.2,2191,3445.8,1789.1,2513.9,1456.9,2542.8,806.3,1020.9,1152.7,1264.1,2188.8,3185.2,1593.2,1719.4,815.1,977.1,688.1,700.1,722.3,833.7,983.4,1441.6,682.6,1076,1098.4,1526.7,1019.2,1439.3,715.8,744.6,500.2,503
jul-01,391.9,389.9,366.6,315.5,555.8,1361.1,2202.5,2306.5,1682.2,1668.1,877.9,790.6,682.4,905,1275.2,1632,501.5,672.8,473.2,613.4,507.9,646.6,556.9,457.9,866.6,1070.6,1036.6,1260.5,1716.4,2666.3,1299.7,1870.5,674.6,818.3,963.4,957.9,1195.3,1259,647.3,623.7,796,878.9,757.3,976.7,790.5,907.9,1101.8,1678.5,738.9,896.6,1107.6,1177.4,673.2,859.1,590.6,579.1,771,748.2,1295.2,1678,1256.7,1435.5,684.6,515.7,563.6,645.3,792.7,918,516.5,614.5,446.2,514.3,670.3,793.4,1223.6,1399,1237.4,2032.2,842.1,927.4,1224.2,1589.7,1433.3,2264,1172.9,1691.2,964.1,1715.7,544.5,684.2,765.9,855.7,1498.9,2178.6,1138.6,1196.7,567.3,672,535.1,502.5,534.5,598.1,664.4,963.3,484.9,742.8,735.8,990.9,665.7,951.3,491.7,514,355.3,364.7
ago-01,395.3,390.9,370.5,318.5,606.4,2075.8,2234,2370.2,1646.8,1554,899.4,808.7,676.3,894.3,1368.9,1747.6,507.1,686.7,484.5,630.4,535.8,685.9,543.8,458.1,852.7,1058.6,1009.7,1229.5,1689.5,2628.3,1332.6,1868.7,677.4,819.2,961.4,950.5,1182.2,1222.5,634.8,624.2,792.1,875.6,754.2,1014.1,784.4,908.8,1090.6,1571.4,733.4,912.4,1094.3,1181.4,665.3,859.3,589.5,586.6,726.5,767.3,1297.9,1705.7,1262.3,1452.5,669,519.2,558.4,643.2,807,917.5,511.5,613.6,447.4,521.1,672.1,800.8,1223.7,1411.6,1221.8,1981.5,834.9,933.7,1177.4,1510,1652.7,2583.4,1202,1725.1,985.9,1739.4,539.5,677.6,742.4,908.1,1507.8,2197.3,1123.7,1188.1,567.5,670.9,529.3,517.9,523.1,589.4,673.8,987.9,495.8,762.7,726.2,975.2,662.4,947.9,489.1,510.2,363.1,371
sep-01,397.4,384.4,371.2,310.9,568.9,2344.3,2174,2282.7,1650.6,1519.3,934.7,809.2,669.5,880.8,1360.5,1691.8,482.4,649,465,618.9,509.6,654.7,529.9,431.2,834.6,1034.9,1022.5,1218.5,1685.6,2612.2,1313.8,1870.6,649.9,781.9,951.8,916.3,1169.8,1185.8,628.4,590.3,782.4,836.8,805.1,1013.4,772,856.6,1069.2,1608.6,724.8,882.1,1060.7,1127.1,669.4,812.2,573.2,549.4,710.1,720.2,1387.1,1792.2,1211.6,1432.6,666.6,511.5,554.4,631.2,792.7,909.8,519.6,611.9,433.6,502.9,670.1,787.3,1241.5,1434.6,1266.4,2018.9,835.9,932.9,1284.6,1612.4,1422.9,2213.2,1198.2,1724.4,981,1717.4,542.3,676.8,700.4,884,1457,2095.3,1114.8,1208.3,571,665.6,549.3,512.9,528.6,594,663.7,962.1,497.4,749.7,741.8,1021.7,669.6,932,487.2,506.2,359.2,360.1
oct-01,405,390.9,388.4,320.1,622.7,2134,2368,2516.1,1779.1,1656.4,893.4,793.7,690.7,905.5,1899.9,1813.4,509.1,682,479.6,613.7,518.8,679.4,539.3,444.3,845.2,1058,1023.1,1260.7,1797.7,2791.7,1317.6,1842.1,664.6,815.3,945.7,942.9,1298,1540.5,630.2,621.2,792,932.3,758.2,1012.6,770.4,873.7,1091.6,1626.8,729.7,903.9,1079.7,1193.4,650,832.3,591.3,577.2,882.5,838.5,1312.9,1713.8,1199.8,1396.7,694.5,557.1,553.2,636.5,789.3,910.7,517.6,614.7,433,503.7,659.8,807.4,1217.6,1416.2,1236.2,2178.8,833.2,979.7,1175.3,1496.2,1456.4,2249.6,1266.2,1791.7,957.7,1667.2,544.7,691.7,721,865.4,1463.4,2143.9,1161.2,1420.6,550.4,642.6,511.1,511.8,523.7,591.6,663.8,962.9,536.4,785,726.6,973.7,674.3,927.6,490.6,507.2,360.6,366.4
nov-01,396.1,390,398.5,309,589.5,1893,2195.7,2415.4,1666.3,1467.2,893.8,796.5,689.8,903.6,1893.3,1712.7,497.3,657.3,467.5,594.7,533.8,699.2,540,443.1,849.6,1058.6,986.3,1229.1,1693.8,2665.8,1313.1,1815.2,663.2,816.5,938.8,942.7,1664.3,1351.2,631.8,613.6,773.1,869,770.9,1001.9,828.4,987.3,1100.1,1619.5,729.6,918.3,1097.1,1228.8,660.9,871.4,574.7,558.3,688.7,773.8,1297.3,1716,1219.9,1406,670.3,545.2,550.6,635.8,781.1,901.7,513.8,609.7,434.9,502.3,666.6,805.7,1237.7,1498.6,1231.1,2021.1,820,941.7,1189.1,1513.4,1468.7,2240,1231.3,1720.7,971.9,1736,536.3,670.9,736,919.7,1448.9,2123.6,1112,1230.2,563.4,665.2,515.9,512.4,523.9,590.7,660.5,955.9,536.4,751.3,729.9,993.6,658.9,919.4,484.5,507.6,360.9,372.8
dic-01,541.4,556.3,542,419.9,852.1,2309.4,3212.8,3602.2,2448.7,2147.3,1336.3,1210.9,1010.7,1380,2758.4,2644.2,697.9,945.7,661.8,847.2,855.2,1134.2,797.3,648.6,1240.3,1619.7,1537.3,1955.3,2516.7,4120.6,1995.2,2815.6,950,1220.3,1383.6,1425.9,1819.9,1936.8,923,920.1,1181.3,1325.8,1096.4,1514.1,1155.1,1344.6,1840.6,2602.7,1078.5,1379.5,1774.9,2167.4,939.7,1308,819.1,813.2,985.9,1171.5,1931.9,2552.9,1854.9,2208.4,991.6,785.1,810,947.2,1166.5,1337.5,778.8,938.9,631.6,730.7,953,1162.2,2006.2,2408.5,1803.6,3008.3,1220.5,1362.7,1755.9,2266.1,2294.7,3567.6,1880.5,2635.6,1581.5,2848.4,798.7,1023.7,1077.6,1293.1,2231,3221.2,1741.6,1891,814.1,961.5,659.1,677.5,734.5,851.1,979.4,1438.4,762.8,1090.8,1088.2,1514.4,957.8,1367,704.2,731.1,515.2,515
ene-02,401.8,403.8,398.1,318.9,577,1615.9,2574.3,2731.6,1879.3,1751.4,940.1,811.7,690.9,943.9,1700.3,1562.7,499.2,635.7,476.5,592.4,565.2,754.3,553.5,457.2,925.6,1142.6,1046.2,1276.5,1701.3,2839.8,1389.6,2049.9,701.5,864.3,998.8,1040.1,1303.5,1321.9,599.2,654.6,803.7,947.6,741.9,1077.4,855.3,994.3,1091.8,1703.1,734.5,959.5,1220.5,1391.1,765.3,923.6,581.2,580.3,812.9,758.3,1483.5,2046.9,1239,1432,716.3,595.2,577.4,669.5,833.4,971.2,536.5,641.9,459.2,525.6,689.3,815,1325.6,1534.1,1271.6,2087.9,866.1,986.1,1245.7,1619.3,1633,2554.2,1322.6,1962.5,1072.9,1959.2,552.9,702.6,746.7,959.5,1500.8,2224.6,1217.4,1305.1,599.2,703.9,539.7,531.3,535,605,693.1,1024.3,553.8,758.9,764.3,1042.1,701.1,960,513.4,535.9,360.7,388.6
feb-02,443,410.8,405.8,321.6,577.9,1478.3,2624.3,2732.9,1913.3,1948.2,896.2,802.3,662.5,912.7,1509.9,2038.2,475.7,633.2,458.7,580.7,536.4,722.8,539.8,433.4,869.9,1049.9,967.1,1209.4,1888.6,3832.1,1367.1,1848.2,665.5,815.3,947.1,937.2,1238.4,1236.7,583.3,617.5,762.1,847.7,744.4,1108.6,797.1,874.7,1014.3,1681.9,719.8,972.7,1144,1184.4,743.1,885.5,551.8,534.4,552.5,746,1534.3,2126.4,1238.6,1398.1,711,597,571.5,656,816.5,939.4,525.6,632.2,450.9,521,687.7,803.7,1312.2,1552.4,1210,2027.4,854.7,964.2,1255.6,1642.9,1883.8,2997.1,1338.3,2051.7,1055.7,1943.8,536.3,690.1,708.4,893.3,1610.2,2299.4,1155.1,1305.3,587.8,707.5,530.6,514.6,527.7,595.7,677.8,980.3,547.9,765.3,753.1,1006.8,687.9,947.9,516.7,535.9,368.9,383.9
mar-02,423.6,402.2,402.9,326.2,580.7,1707.1,3303.1,3210.3,2042.2,1843.3,879.1,773.6,663.6,914.2,1433.7,1687.3,464.4,627.8,444.9,569.3,522.1,699.1,546.6,440.7,887.3,1076.6,968,1212.7,2088.3,3472.6,1437.8,2024.4,648.3,808.3,1013.4,953.7,1191,1255.8,561.6,580.7,776.9,848.6,734.9,1084.9,825.3,944.4,1019.2,1574.1,722.9,908.2,1106.6,1194.2,634.7,930.5,548,522.8,690,749.4,1501.1,2066.4,1176.1,1283.3,683.9,607.4,559.2,646.8,792.4,914.5,525.2,646,441.5,517.6,670.5,812.4,1344.5,1600.9,1303.8,2051.1,840.1,969.3,1249.3,1616.4,1482.9,2323.1,1193.4,1746.7,1037.9,2003.2,537.7,694.8,723.5,873,1647.4,2465.4,1248.2,1504.1,576,710.9,546.3,538.3,523.3,589,662.3,959,530.1,764.8,740.6,990.7,676.5,943.1,526.8,545.9,365.9,392
abr-02,403.1,397.1,427.4,333.3,645.4,2178.1,2345.9,2654.9,2369.3,2169.5,944.2,809.3,697.5,955.6,1315.6,1534.4,484,647,458.9,585.3,572.3,728.7,554.3,470.4,892.2,1094.9,985.7,1206.5,2066.7,4465.3,1406.7,1987.7,655.2,822.4,958.1,961.3,1214.6,1275.1,566.5,610.7,758.3,888.5,777.4,1087.2,774.1,870.6,920.4,1421.7,705.3,936.1,1171,1265.3,699.5,895.3,561.6,549.8,577.9,737,1383.2,1894.2,1463.8,1651.5,687,611.8,555.9,642.8,785.8,905.3,522.1,619.9,446.1,521.2,671.5,796.5,1382,1770,1326.1,2206.6,850.2,975.2,1213,1565.3,1464,2311.3,1197.9,1850.6,1068.8,2095.3,538.6,685.6,681.7,891.4,1494.8,2183.8,1251.8,1610.8,573.3,717.8,542.8,544.5,524.3,587.2,656,951.5,524.6,752.3,724.3,985.8,686.8,958.8,526.6,546.9,362.2,387.4
may-02,405,396.9,426.6,331.9,719.3,2520,2960.9,2968.6,2435.8,2417.9,917.4,825.2,694.7,939.9,1312.6,1706.3,513.8,695.3,465.9,577,586.7,800,563.9,467.3,908.4,1122.4,987.9,1236.1,1692.6,2869,1376.7,1979.8,673,864.1,980.3,990.5,1474.6,1409.4,603.1,625.2,812.3,943.9,763.9,1093.6,778.8,893,963.2,1474.5,689.4,915.8,1151.7,1312.1,652.9,867.3,550.6,557.4,660.9,800.9,1346.2,1815.4,1173.7,1316.2,726.3,642.9,560.9,642.2,812.2,924.7,512.1,610.3,441.1,519.6,683.1,799.5,1365.6,1726.9,1329.6,2110.1,881.4,990.6,1169.4,1474.6,1490.9,2402.8,1188.4,1778.9,1020.4,2131.8,536.9,688.6,671.4,878.6,1525.2,2235.6,1186.3,1484.3,572.7,704.9,547.3,567.8,519.8,582.5,653.3,944.1,532.4,776.1,724.7,980.1,682.1,964.8,538.7,554,362.7,386
jun-02,562,561.5,623.6,439,989,2973.2,3297.8,3681.8,3742.4,3481.9,1334.6,1138.2,1002.6,1351.5,1560.6,2111.9,694.7,942.2,643.2,787.4,781.9,1039.1,768.8,657.5,1314.8,1694.5,1492.5,1815.7,2751,4548,2046.8,2962.4,954.4,1253.6,1452.6,1447.6,1934.7,2036.7,808.6,896.7,1171.7,1336.6,1146.1,1608,1150.6,1337.3,1454.3,2406.4,1059.1,1351.9,1646.8,1847.4,949.6,1262.1,772.3,783,922.3,1205.9,1908.1,2570.2,1794.4,1996.1,981.6,840.4,810.3,941.2,1158.5,1338,764,920.4,626.2,732.4,1010.1,1145,2175.3,2479.9,1870.1,3097.9,1291.7,1409.5,1762.8,2250.8,2270.2,3516.8,1780.2,2592.5,1510.3,2869.9,792.3,1030,953,1230.3,2242.3,3192.9,1731.9,2133,832.3,1012.9,712.6,719.6,691.4,784.4,962,1412.1,735.9,1054.3,1053,1467.4,1001.8,1412.2,774.8,804.1,526,555.8
jul-02,422.8,412.1,468,341.8,769.5,2445.9,2691.3,2852.9,3106.5,2792.3,965.5,866.4,771.4,1013.2,1233.4,1748.3,539.3,721.5,502.9,611.8,616.3,790.5,578.3,497.3,952.8,1196.7,1023.7,1248.9,1684.7,3017.1,1417.9,2066.2,717.4,933.2,1017.9,1050.6,1625.3,1479.2,650.9,661.8,839.3,978.8,786.6,1140.4,866.6,966.1,1019.1,1561.7,772.2,970.2,1173.3,1346.4,630.6,889.4,592.3,612.6,684.4,849.1,1345.8,1802.8,1244.5,1379.2,711.2,644.4,581.9,665.7,826.9,956.9,546.6,649.5,462.3,542.2,720,827.3,1454.8,1801.8,1336.9,2183.3,913.5,1046.9,1240.2,1566.4,1508.2,2336.3,1225.2,1781.3,1068.8,2308.7,537.4,697.1,761.1,986.1,1524.2,2225.8,1249.7,1512.3,608.6,739.7,575.4,606.3,539.1,596.6,675.9,972,546.4,812.8,743.9,994.8,729,992.6,568.7,577.9,370.3,398.1
ago-02,438.7,432.1,469.6,372.7,802.9,2655.9,2457.4,2745.3,2705.5,2463,1016.8,885.2,755.1,985.5,1298.4,1766.8,534.5,718.5,501.5,612.7,617.4,796.5,572,502.4,942,1166.7,1029.7,1235.6,2136.4,3528.2,1426.6,2034.1,716.8,923,1032.4,1091.9,1404.5,1408.3,658.8,653.1,819.5,966.5,828.3,1133,824,985.1,1013,1550.4,763.6,966.9,1181.6,1327.2,651.2,896.8,590.5,611.3,618.4,801.1,1356.7,1819.6,1264.2,1390.3,706.9,632.5,591.3,673.6,826.4,948,544.2,648.8,470,552.3,734,842.2,1442,1857.1,1308.2,2100,903,1040.6,1203.8,1528.7,1524.5,2370,1277.7,1794.4,1052,2451.2,543,701,693.4,930.4,1573.3,2262.5,1275.4,1581,609.8,746.7,564,601.1,526.7,589.8,686.2,980,569.8,833.3,741.5,1006.5,712.5,1004.7,562.5,581.5,374.2,406.6
sep-02,461.2,435.6,481.6,380.2,789.5,2114.9,2550.3,2798.3,2773.9,2711.1,955.3,849.3,749.4,997,1287.4,1909.8,518.4,709.9,511.3,624.2,609.2,757.9,567.5,485.1,957.4,1204.2,1027.9,1241.6,1900.4,3199.1,1411.2,2031,701.8,901.6,1018.6,1072,1681.8,1570.1,663,659.1,821.6,954.8,813.7,1172.6,806.1,979.6,1059.5,1673.4,781.8,970.5,1194.1,1339.4,671.5,893.4,591.7,611.7,652.8,874.2,1396,1884,1250.1,1394.7,725.2,630.1,586.9,669.8,837.3,959.9,548.7,650.6,459.5,535.6,737.9,831.2,1501.6,1917.3,1361.5,2111.6,915.4,1054.7,1230.9,1581.5,1474.2,2314.3,1276.9,1833.2,1080.9,2206.4,540.8,696.5,667.1,923.1,1544.3,2183.6,1289.4,1543.3,617,757.4,593.4,600.2,522.6,591.7,685.2,980.4,573.6,803,755.7,1055.1,720.6,991.1,560.3,576.4,375.1,401.6
oct-02,464.8,450.6,471.1,388.6,841.7,2363.9,3223.1,3269.3,2841.1,2569.6,987.7,895.9,784.6,1018.9,1641.5,1996.5,569.3,761.4,541,655.8,649,819.7,572.8,526.5,963.7,1190.8,1049.7,1293.2,2000.8,3590.9,1477,2115.3,727.4,954.3,1057.8,1094.5,2580.3,2270.2,678.9,688.7,861.7,1015.9,818.4,1147.2,844.7,1012.7,1045.4,1644.9,791.5,992.8,1219.6,1408.6,740.1,941.4,618.8,640.9,673.4,840.9,1398.6,1872.6,1341.4,1468.5,775.6,680.9,604.8,694.8,852.3,987.3,565.6,667.2,473.5,551,763,867.9,1635.6,2049.8,1385.1,2319.5,931.3,1115.7,1207.5,1530.3,1587.5,2443.6,1335.7,1910.4,1053,2014.3,554.3,726.3,689.2,923.4,1563.2,2341.8,1414.7,1721.5,632.4,763.4,571.9,614.8,527.5,590.1,704.7,1001.5,605.4,855.6,754.1,1018.8,727.2,1005.2,582,593.6,386.3,417.9
nov-02,462.5,452.2,477.8,390.7,817.2,2231.6,2615.2,2890.4,3186.1,2570.1,999,912.1,761.8,1016.4,1799.5,2083.9,550.7,737.7,534.2,653.5,631.1,804.1,573.5,514.6,960.4,1180.7,1053.5,1286.2,1908,3209.8,1497.5,2122.7,731.1,948.8,1036.7,1077.4,1494.7,1610.3,669.8,675.8,870.2,1027.1,819.3,1159.3,831.7,998.6,1153.6,1674.6,819.3,997.2,1317.2,1368.5,750.6,927.7,638,638.3,761,964.6,1368.1,1883.2,1358,1471.4,756.3,638.3,599.8,693.7,852.2,970.3,560.3,664.7,474.6,549.4,751,853.9,1529,1977.6,1319.8,2130.3,964.6,1148.1,1226.7,1564.7,1550.6,2398.9,1397.9,1958,1070.4,2374.9,545.8,710.7,689.1,952.1,1560.2,2290.9,1262.9,1460.7,621,749.7,550.3,596.8,529.6,590.5,703.6,994.2,628.9,837.7,760.2,1031.9,727.9,1023.6,576.2,593.9,385.3,402.7
dic-02,634.2,637.4,633.9,521.7,1173.4,2832,4014.6,4382.8,4264,3863.6,1513,1377.4,1148.8,1617.8,2595.8,2857.4,826.7,1151.1,775.3,924.4,924.6,1203.1,833.2,761,1452.1,1838,1609,2022,2918.2,4928.8,2264.9,3312.6,1074.8,1450.3,1540.1,1656.1,2509.1,2611.5,997.6,1043.6,1326.3,1566.4,1146.6,1691.9,1306.1,1648.6,1476.1,2405.6,1210.6,1495.9,1946,2478.1,981.8,1378.7,940.9,972.7,998.5,1365.8,2137.4,2916.2,1945.8,2116.5,1078.2,890.4,872.9,1030,1255.9,1457.4,823.5,986.5,682.7,793.5,1059.1,1246.1,2709.4,3533,1933,3248.3,1368,1640.6,1844.5,2352,2324.1,3550.4,1959.7,2787.2,1562,2960.7,800.4,1060.5,1008.3,1352.1,2326.3,3390,1883.6,2121.4,907.4,1090.9,699.5,772.4,742.9,834,1028.7,1494,926.7,1325.7,1117.4,1546.7,1082.2,1524.5,836.6,849.4,529,550.6
ene-03,508.3,486.4,522.7,420.3,839.3,1979.8,3086.6,3259.2,2688.6,2609.1,1118.5,971.8,799.9,1109.5,1912.8,2169.5,612.8,839.9,596.4,730.1,731.6,884.3,661.6,568.9,1092,1392.8,1156.3,1415.4,1989.9,3526.4,1777.8,2594.7,819.7,1080.3,1151.7,1254.7,1884.1,1770.7,709.5,764.4,987.9,1143.9,911.9,1259.6,971.9,1153.8,1284.3,1986.3,922.9,1106.7,1471.6,1694.1,877.9,1025.4,689,725.3,750,964,1644.8,2354,1412.3,1567.5,798.4,675.4,652.5,768.7,947.9,1119.7,599.1,717,518,597,830.7,916.1,1662.5,2124.9,1372,2157.9,1002.6,1189.1,1282.4,1641.4,1902.9,3025.8,1637.3,2379.9,1324.4,2740.1,583.9,764.9,863,1081.2,1890.8,2638.1,1503.8,1696.4,696.4,828.2,589.7,633.4,538,599.9,780.8,1129.9,680.1,943.6,832.1,1138.6,787.3,1099.8,618,624,392.8,444.2
feb-03,573.9,507.6,504.5,419.4,862.2,1892.7,3114.2,3311.5,2688.4,2537.6,1068.2,1003.3,756.4,1077.1,1873.3,2230,595,852.3,552.7,692.1,665.6,831.9,620.5,544.4,1036,1305,1098.5,1360.8,2093.4,3397,1580.2,2214,787.3,990.7,1079.6,1137.6,1563.4,1561.8,662.2,717.5,950.8,1063.4,880.6,1264.7,926,1084.1,1063,1623.8,856.1,1038.4,1247.8,1475.1,879,944.7,685,718.8,658.1,895.6,1572.2,2176.2,1429.2,1548.7,818.8,644.4,642.6,752,912.1,1044.5,596.6,735.9,505.9,589.9,788.2,928.6,1565.1,1995.6,1384.5,2223.5,974.9,1157.9,1297.2,1721.8,1893.2,2968.9,1372.5,2006.4,1149.1,2357.3,570.4,740.8,697.9,926.2,1878.5,2805.1,1397,1599.2,669,796.8,567.3,597.1,538.8,600.4,745.7,1048.5,686.1,894.2,814.9,1092.6,768.7,1038.9,616.9,614.9,402.4,425
mar-03,553.8,502.8,548.6,430.6,783.5,2372.2,3966.6,3760.6,3233.8,2833.3,1031.1,962.3,809.6,1096.5,1576.9,2090.7,599.3,843.8,561.6,703.7,678.3,841.1,625.4,553,1046.3,1331.9,1102,1362.2,2554.6,5534.9,1667.2,2402.3,789.9,995.7,1092.2,1147.5,1496.8,1569.4,650.4,719.8,913,1044.3,821.7,1198.1,956.9,1132,1025.3,1655.8,855.3,1085.5,1248.4,1419.3,853.6,1017.5,688.9,699.9,676.8,878.4,1862.2,2551.5,1430,1538.3,771.3,659.1,635.5,744,934.9,1061.5,599.8,716.5,512.2,597.4,802.4,916.7,1545.9,1991.2,1765.2,2712.7,963.3,1144.3,1322.1,1741.5,1719.1,2671.4,1394.9,2056.7,1181.6,2120.6,576.7,755.8,717.1,962.1,1603.2,2310.6,1536.7,1757,676.9,827.7,590.7,637.1,536.7,603,738.9,1025.4,653.7,892.2,799.7,1085.7,779.6,1097.3,624.1,620.2,401.5,424.9
abr-03,499.3,493.4,535.5,429.3,855.6,2390.2,2920.8,3116.9,2810.7,2675.5,1043.1,969.4,800.6,1108.2,1503.7,1890.4,603.9,803.3,581.9,704.1,687.4,840.9,642.8,553.8,1046,1379.6,1105.2,1354,2716.1,4519.9,1746.6,2548.4,792.8,1010.8,1114.3,1147.4,1591.5,1813.8,674.3,743.2,949.2,1074.9,802.9,1223.6,901.3,1080.1,1065.2,1738.5,869,1085.9,1324.5,1544.4,937.3,1000.3,690.2,705.7,667.6,915.9,1541,2074.2,1651.4,1760.2,768.1,658.6,636.1,744.5,906.3,1041.9,595.8,717.4,513.6,593,809.9,922.4,1606.9,2151.2,1405.2,2415.9,971.1,1161,1344.4,1732.6,1621.8,2481,1414.1,2019.8,1133.1,2178.1,583.6,744.7,734.8,976.5,1642.7,2323.7,1370,1561.9,651,794.3,593.7,643.6,541.8,610,745.4,1039.5,686.2,908,797.9,1114.2,775.1,1073.6,642.2,621,396.9,428
may-03,519.8,500.4,564.6,449.7,813.8,2476.8,2853.5,3045,2760.6,2644.8,1045.8,978.3,824.9,1097.7,1433.8,1880.6,636.6,848.1,599.7,709.3,734.1,890.6,667.3,574.5,1074.7,1312.4,1197.9,1415.6,2121,3378.3,1593.9,2316.8,808.2,1032.6,1107.7,1188.6,1569.4,1581,728.6,767.6,963.2,1104.2,810.8,1201.2,965.4,1140.5,1053,1701,879.4,1076.3,1290.8,1492.2,907.8,961.7,706.1,740.4,698.3,1035.3,1518.8,2016.6,1450.2,1556,796.3,676.7,661.6,768.6,914.5,1039.4,616,732.8,527.6,607,825.6,948.4,1599.4,2120.4,1455.1,2295.2,1002.2,1163.8,1270.9,1607.8,1621.3,2441.9,1363.3,1920.4,1099.6,2442,599.8,770.2,759.3,990.3,1651.1,2390.7,1405.4,1676.5,677.3,814.2,614.2,672.3,542.4,610.2,771.3,1070,716.3,961.6,813.5,1132.9,801.5,1127.1,655.2,635.2,419.2,436.1
